Month,SolarRad,TempOut,WindSpeed,OutHum,P_GEN_MAX
2,0,6.1,3,87,0
2,0,5.7,2,89,0
2,0,5.4,3,88,0
2,0,5.2,2,88,0
2,0,4.8,1,89,0
2,0,4.2,0,90,0
2,0,7.4,5,90,0
2,0,7.1,3,92,0
2,0,7.1,4,92,0
2,0,6.8,4,93,0
2,0,7.1,4,92,0
2,0,7.2,4,92,0
2,0,7.1,3,91,0
2,4,7.1,4,91,0
2,33,7.5,3,90,0
2,59,7.7,3,92,0.013
2,94,8.3,3,89,0.043
2,134,9.5,3,86,0.076
2,117,9.7,3,86,0.173
2,128,10.2,2,84,0.071
2,89,9.5,3,85,0.086
2,70,9.4,2,87,0.065
2,30,9.1,1,89,0.03
2,0,7.9,2,88,0.006
2,0,6.8,1,91,0
2,0,6.6,0,91,0
2,0,6.4,0,91,0
2,0,5.4,0,93,0
2,0,5.6,0,94,0
2,0,5.1,0,95,0
2,0,4.8,0,96,0
2,0,4.8,1,96,0
2,0,4.2,0,96,0
2,0,4,0,96,0
2,0,3.7,0,96,0
2,0,3.8,0,97,0
2,0,4.2,0,97,0
2,11,4.3,0,97,0
2,44,4.9,0,96,0.026
2,105,5.5,1,95,0.017
2,166,6.9,1,94,0.044
2,276,8.4,1,90,0.116
2,200,8.7,2,89,0.269
2,128,9.1,1,85,0.142
2,162,9.5,2,83,0.082
2,70,9.2,2,84,0.071
2,24,8.8,2,86,0.029
2,0,8.4,1,89,0.004
2,0,7.9,1,91,0
2,0,7.9,1,89,0
2,0,7.6,1,94,0
2,0,7.8,3,95,0
2,0,8.2,3,95,0
2,0,8.4,4,95,0
2,0,8.4,4,95,0
2,0,8.7,4,95,0
2,0,8.9,5,95,0
2,0,8.9,5,96,0
2,0,9,6,96,0
2,0,9.3,5,97,0
2,0,9.8,4,97,0
2,9,10.1,5,95,0
2,16,10.3,4,93,0
2,51,10.4,5,94,0
2,69,10.5,5,94,0.015
2,49,10.3,5,95,0.023
2,48,10.4,5,95,0.018
2,75,10.6,4,94,0.015
2,116,10.7,4,87,0.033
2,55,11.4,3,84,0.069
2,40,10.6,4,78,0.025
2,1,9.1,3,81,0.011
2,0,8.2,2,84,0
2,0,7.3,3,84,0
2,0,6.6,2,87,0
2,0,6.5,2,88,0
2,0,6.5,1,88,0
2,0,6.3,1,87,0
2,0,6.2,1,84,0
2,0,5.4,1,86,0
2,0,4.7,0,89,0
2,0,4.7,1,90,0
2,0,4.1,1,91,0
2,0,3.7,1,92,0
2,0,3.3,1,91,0
2,16,3.2,1,91,0
2,156,4.9,2,86,0.159
2,319,6.8,2,80,0.202
2,464,8.3,3,72,0.266
2,588,9.3,4,66,0.275
2,446,9.3,4,62,0.279
2,182,8.4,3,74,0.25
2,125,8.5,5,69,0.151
2,81,9.1,5,65,0.073
2,49,7.2,5,75,0.022
2,1,6.4,3,79,0.017
2,0,5.9,3,82,0
2,0,5.8,3,84,0
2,0,5.6,3,85,0
2,0,5.4,3,88,0
2,0,6.2,3,88,0
2,0,5.4,3,90,0
2,0,8.1,5,80,0
2,0,8.1,5,81,0
2,0,8.1,5,83,0
2,0,8.2,5,85,0
2,0,8.7,5,86,0
2,0,8.6,5,87,0
2,0,8.9,6,88,0
2,18,8.6,5,91,0
2,46,9.6,6,86,0.003
2,104,10.3,7,82,0.014
2,144,10.8,6,80,0.087
2,223,11.4,8,77,0.101
2,139,11.2,6,79,0.111
2,167,11.3,7,77,0.061
2,155,11.2,8,77,0.065
2,135,11.4,7,75,0.07
2,66,11,7,76,0.044
2,2,10.3,7,78,0.023
2,0,9.8,6,81,0
2,0,9.8,8,79,0
2,0,9.4,7,80,0
2,0,9.2,6,81,0
2,0,8.7,6,83,0
2,0,8.1,5,85,0
2,0,7.5,7,88,0
2,0,7.4,6,88,0
2,0,7.2,7,89,0
2,0,7.1,7,89,0
2,0,7.1,7,89,0
2,0,7.1,6,89,0
2,0,7.1,6,89,0
2,28,7.2,6,89,0
2,88,7.8,4,88,0.044
2,263,9.8,5,82,0.071
2,434,11.2,5,77,0.207
2,521,12.6,5,72,0.271
2,386,12.4,4,72,0.261
2,148,12.6,4,72,0.219
2,175,12.7,5,71,0.147
2,70,11.5,4,75,0.075
2,16,10.9,4,78,0.019
2,0,10.9,4,77,0.007
2,0,10.9,5,78,0
2,0,11.1,5,79,0
2,0,11.7,6,74,0
2,0,11.9,7,74,0
2,0,11.6,8,74,0
2,0,10.9,7,76,0
2,0,10.3,6,78,0
2,0,9.7,5,82,0
2,0,9.3,6,83,0
2,0,8.1,6,90,0
2,0,7.9,7,92,0
2,0,8.3,6,90,0
2,0,8.3,5,89,0
2,7,8.3,5,87,0
2,19,7.6,4,88,0
2,100,7.7,4,87,0.016
2,86,6.8,4,89,0.07
